publishedAt,authorDisplayName,textDisplay,likeCount,Channel
2024-10-07T05:55:40Z,@tvpaketan,itu orang pinter tp kok gak paham ya? di suruh menanggapi malah pada mengemukakan gagasanya masing - masing.,0,Narasi Newsroom
2024-10-07T05:53:34Z,@anggietiar579,solusi paling TEPAT pasangan ridho 01. tak akan membenani negara dg subsidi spt 03 dan lebih lengkap solusinya drpd 02. rakyat Jakarta makmur sejahtera dengan pilih 01,3,Narasi Newsroom
2024-10-07T05:49:04Z,@muhamadsopian859,Uang kebersihan udah dipungutin sm rt2nya,0,Narasi Newsroom
2024-10-07T05:49:00Z,@dani_ruswandi103,"Saya setuju pak dharma,,ini aset harus kita jaga",139,Narasi Newsroom
2024-10-08T22:22:39Z,@HA-tv7xl,<b>Soal Covid dibilang omong kosong dan infiltrasi / propaganda asing ?</b> <br>Inilah bedanya Kebencian dan Akal Waras. <br>Inilah bedanya Pekerja dan Omon-omon.,1,Narasi Newsroom
2024-10-09T05:57:37Z,@margobhaktiamrihhutomo410,Loh loh​@@HA-tv7xl,0,Narasi Newsroom
2024-10-10T01:43:16Z,@dianmeria6500,@@HA-tv7xlHARI GINI MASIH GA PERCAYA ELITE GLOBAL ???,3,Narasi Newsroom
2024-10-07T05:48:30Z,@skayreal959,"Yok bIsa dharmakun, yg pasti gk pekaes lg kapok,,",0,Narasi Newsroom
2024-10-07T05:46:47Z,@nkrijaya8076,Pram dan Rano DKI 1 dan DKI 2,0,Narasi Newsroom
2024-10-07T05:45:09Z,@bungramaz4995,"Mungkinkah jika dana RW mulai digelontorkan, akan ada oknum Lurah atau Camat yang ditangkap KPK???? Di sini Janji pa RK akan diuji.",0,Narasi Newsroom
2024-10-07T05:43:05Z,@tsaiweinitsaiweinitsaiwein7804,Bismillah pramono rano the best,2,Narasi Newsroom
2024-10-07T05:30:09Z,@anaktuhan3509,"Virus Covid19 buatan elit global yaitu memodif virus SARS .. Banyak yang dirugikan.. Dan elit yang diuntungkan..  COVID19 dibuat dengan sengaja tidak terlalu mematikan, karna kalau terlalu mematikan, para elit pun takut mati terinfeksi covid",0,Narasi Newsroom
2024-10-07T05:30:03Z,@Ahmadsamehdaku123,"Darmakun kalo ngomong kayak bingung keringat dingin 😅😅 kayak ada tekanan batin, tekanan hidup 😅",0,Narasi Newsroom
2024-10-09T16:35:20Z,@BerkahTani87,Wajar dong beliau qan gq terbiasa ngibul didepan paggung yg jlas Beliau lebih jujur dan berani,0,Narasi Newsroom
2024-10-07T05:29:44Z,@anaktuhan3509,"Virus Covid19 buatan elit global yaitu memodif virus SARS .. Banyak yang dirugikan.. Dan elit yang diuntungkan..  COVID19 dibuat dengan sengaja tidak terlalu mematikan, karna kalau terlalu mematikan, para elit pun takut mati terinfeksi covid",0,Narasi Newsroom
2024-10-07T05:28:42Z,@agungprasetyo6476,Cuma rk yg masuk akal,0,Narasi Newsroom
2024-10-07T05:26:46Z,@tatangsomantri268,"Bismillah, Saya warga DKI, asli sunda - jabar, siap memilih Dharma-kun, beliau orang jujur, berani berkata benar, dan yg pasti bukan petugas partai, tapi petugas rakyat,",0,Narasi Newsroom
2024-10-07T05:26:33Z,@reynaldifahreza37,Banyak juga buzzer pencatut ktp,0,Narasi Newsroom
2024-10-07T05:26:02Z,@dewiiriani9663,No 2 dari awal dah tersendat dan dan susah dicerna,0,Narasi Newsroom
2024-10-07T05:24:09Z,@namasudah,"yang paling realistis, program memungkinkan berjalan cuma nomer 3 sih",0,Narasi Newsroom
2024-10-07T05:22:27Z,@egasbastian548,02 mantap,2,Narasi Newsroom
2024-10-07T05:22:01Z,@totokpurwanto6695,"Gak ngurus,ak orang SBY Jatim,",0,Narasi Newsroom
2024-10-07T05:12:58Z,@KURTUBIKURTUBI-wk5kz,Darmakun oke,0,Narasi Newsroom
2024-10-07T05:11:18Z,@zeagstudio,Darma kun,5,Narasi Newsroom
2024-10-07T05:10:59Z,@anaktuhan3509,Sepertinya udah ada bocoran alias contekan 😂,0,Narasi Newsroom
2024-10-07T05:09:19Z,@Anonymous-vf6xs,"Dari dulu fans sama pak dharma, yg selalu melawan arah untuk kebenaran. KUN FAYYA KUN!",24,Narasi Newsroom
2024-10-07T05:09:03Z,@burjutorang3048,R1DO ADEM TENANG. SENANG LIATNYA,0,Narasi Newsroom
2024-10-07T05:07:10Z,@astini4555,Nomor 3,0,Narasi Newsroom
2024-10-07T05:06:57Z,@astini4555,Nomor 3,0,Narasi Newsroom
2024-10-07T05:06:30Z,@mzmznasipadang,"Salut dgn Semangat Pak DP sebagai salah satu warga terbaik bangsa ,,,,dgn fasilitas yg terbatas dan mandiri wajar saja banyak kekurangan dibandingkan paslon lainnya namun tetap  semangat  sesuai dgn makna terdalam Pancasila kota yg aman dan beradab  ,,,, amanah terdalam Bapak Bangsa , semoga Pak DP dapat menduduki posisi penting dalam pemerintahan utk menjaga  Bangsa Indonesia dari serangan kekuatan asing,,,,, program yang jelas adalah internet mandiri , kartu utk membuka lap pekerjaan dan pendidikan , kesehatan yang mandiri tanpa campur tangan kekuatan asing",10,Narasi Newsroom
2024-10-07T05:11:40Z,@anaktuhan3509,Mungkin yg lain udah dapat bocoran 😂,0,Narasi Newsroom
2024-10-07T05:05:13Z,@ekal1774,"Pram - Doel jadi pilihan logis, beban koalisinya ga berat, sehingga bisa konsentrasi membenahi Jakarta, bukan sibuk direcokin partai2 pendukung yg terlalu banyak",1,Narasi Newsroom
2024-10-07T05:12:45Z,@anaktuhan3509,"Dharma-kun gak ada partai sama sekali.. Gak ngutang ke partai, gak balas budi ke partai.. Kenapa gak dukung beliau?",0,Narasi Newsroom
2024-10-07T05:03:43Z,@hadinugroho1059,Secara umum klo gw nilai yg jadi pemenang dlm debat pertama ini adalah paslon nomor 2 krn mrk sangat menguasai jalannya perdebatan dan mampu memberikan serangan2 yg signifikan sekaligus sanggup menangkis serangan2 yg ditujukan paslon lain kpd mereka. dan selain itu program2 mrk jg lbh masuk akal dan logis dibanding program2 dari paslon lain.,1,Narasi Newsroom
2024-10-07T05:01:01Z,@ekal1774,02  bikin orang bingung. ngomong apa dia ya?,0,Narasi Newsroom
2024-10-07T05:13:07Z,@anaktuhan3509,Paslon lain sepertinya udah dapat bocoran,0,Narasi Newsroom
2024-10-07T05:00:40Z,@budipristel8083,"01 koalisi gemuk, rawan bagi2 kue.. mending yg independen aj, tidak tercekik partai, all in Dharma Kun ✌️😎",2,Narasi Newsroom
2024-10-07T04:58:13Z,@moneyfree011,"Dulu waktu Jokowi jadi gubernur dan skrg presiden, waktu pertama kali luncurkan program KJP (kartu jakarta pintar) 2013, lanjut dengan KIP (kartu Indonesia pintar) dan KKS (kartu keluarga sejahtera) waktu jadi presiden, banyak orang yg kritik bahkan prabowo pada saat itu<br><br>Tapi sekarang 2 dari 3 calon gubernur justru ikutin jejak jokowi dengan program kartu juga, bahkan pasangan pram dan doel akan melanjutkan program KJP",0,Narasi Newsroom
2024-10-07T04:52:15Z,@anaktuhan3509,Adab/moral harus ditingkatkan supaya korupsi bisa hilang.. Buat apa banyak rencana ini itu tapi akhirnya dikorupsi.. Perbaiki dulu manajemen dan hilangkan korupsinya baru bisa maju,5,Narasi Newsroom
2024-10-09T16:49:41Z,@indosinga9538,💯,0,Narasi Newsroom
2024-10-07T04:50:59Z,@rejekilancar6840,"Untuk paslon 1 dan 3 jika anda terpilih, beranikah anda melawan oligarki ataupun kebijakan yg merugikan rakyat???? 😅😅😅😅atau anda semua hanya diam, karena takut kepada uang. 😅😅😅😅<br>Karena anda jika terpilih, 99% anda hanyalah boneka sutradara, bukan benar2 pemimpin sejati, tp hanya pemimpin secara formal saja, pemimpin sejati yaitu sutradara dibalik anda. 😅😅😅😅 itulah faktanya.",0,Narasi Newsroom
2024-10-07T05:14:45Z,@anaktuhan3509,Mana berani.. Kan partai yang usung.. Bisa maju karna partai,0,Narasi Newsroom
2024-10-07T09:54:34Z,@rejekilancar6840,"@@anaktuhan3509 makanya, klo rakyat Jakarta cerdas, mereka akan tw bahwa pilihan mereka di paslon 1 dan 3 hanya sekedar boneka sutradara. Sehebat apapun mereka, tetap boneka sutradara, berani melawan sutradara nyawa menghilang. 😂😂😂😂😂. <br>Jakarta harus cerdas, sudh waktunya rakyat harus pilih pemimpin yg benar2 takut sama Tuhan, sudh jelas dan pasti akan membela rakyat. Bukan membela uang atau membela oligarki... <br>Cerdaslah Jakarta, anda sudh disediakan pemimpin yg akan benar2 membela rakyatnya",0,Narasi Newsroom
2024-10-07T04:49:33Z,@TaufikFalaba,"milih Pram Rano pasukan warna warni bakalan ada lagi tuh, itu luar biasa manfaatnya bagi kita.",0,Narasi Newsroom
2024-10-07T04:45:02Z,@MuhammadNurIsa-c1j,Menteri kominfonya lebih sibuk jadi jubir mulyono dari soal fufufafa dari pada bahas kebocoran data,0,Narasi Newsroom
2024-10-07T04:42:41Z,@suhardiliao6284,All in Dharma - Kun yg jelas petugas rakyat. Bukan petugas partai atau golongan elite tertentu.,31,Narasi Newsroom
2024-10-07T06:27:22Z,@HoneyRyderThree,Uhuk uhuk nyatut ktp orang uhuk uhuk,1,Narasi Newsroom
2024-10-07T13:05:20Z,@Maximilianusanthonius,​@@HoneyRyderThreeunhuk3 babu prtai bzzr uhuk3 julit biar dapat jbtn😁,0,Narasi Newsroom
2024-10-10T08:35:43Z,@teguhsentosa49,Gak perlu dulu &quot;tunggu kata ibu&quot;.. ibu yg bukan ibu kandung..,0,Narasi Newsroom
2024-10-07T04:37:32Z,@mordekaikusumawibawa9627,"Bilangan <a href=""https://www.youtube.com/watch?v=qlFdJIFXXc8&amp;t=384"">6:24</a>-26 (TB)  TUHAN memberkati Bapak Pongrekun Dharma dan wakilnya dan melindungi  Bapak Pongrekun Dharma dan wakilnya;<br>TUHAN menyinari Bapak Pongrekun Dharma dan wakilnya dengan wajah-Nya dan memberi  Bapak Pongrekun Dharma dan wakilnya kasih karunia; <br>TUHAN menghadapkan wajah-Nya kepada  Bapak Pongrekun Dharma dan wakilnya<br> dan memberi Bapak Pongrekun Dharma dan wakilnya damai sejahtera. <br>Biarlah kehendak Tuhan yg terbaik buat hamba-Nya Bapak Pongrekun Dharma dan wakilnya 🙏🙏🙏",6,Narasi Newsroom
2024-10-07T04:35:01Z,@rodisonmarihot7582,Bapak  Dharma  yang terbaik untuk warga  jakarta  sejahtera,4,Narasi Newsroom
2024-10-07T04:32:54Z,@padehyusuf6914,Darma Kun mantap,2,Narasi Newsroom
2024-10-07T04:32:00Z,@pamiarsasastra6879,PETUGAS PARTAI + TUKANG INSINYUR.<br><br>Semoga terpilih untuk melayani Ketum Partai.. Demi Lestari Dinasty.,0,Narasi Newsroom
2024-10-07T05:15:38Z,@anaktuhan3509,Wkwkwk,0,Narasi Newsroom
2024-10-07T04:31:11Z,@astini4555,Aku dukung nomor 3,0,Narasi Newsroom
2024-10-07T04:29:50Z,@ronaldoadlintumanduk4713,Keren&quot; Pak Dharma Pongrekun Jawabannya Berkelas Langsung ke intinya Permasalahan Jakarta 👍,20,Narasi Newsroom
2024-10-07T04:27:24Z,@mohakbar8806,No 1...karna saya lebih deket dgn presiden terpilih...pasti apa2 di dahuluin dan di bantu lebih banyak...wkkwwk kocak,0,Narasi Newsroom
2024-10-07T04:24:35Z,@wednesdaygaming1,"menit <a href=""https://www.youtube.com/watch?v=qlFdJIFXXc8&amp;t=2113"">35:13</a> 😂😂😭",0,Narasi Newsroom
2024-10-07T04:24:13Z,@yusha888,no.1 kaya MLM. jual visi iming&quot;😂,0,Narasi Newsroom
2024-10-07T04:21:20Z,@dianmardiana2907,"hmmm agak sulit pilih 3 or 2 ya? krn dari jawaban2nya mrk lebih realistis, smoga implementasi sesuai dengan yg dijanjikan saat debat",0,Narasi Newsroom
2024-10-07T04:21:19Z,@ilhamnurfalah4203,duid mulu dah,0,Narasi Newsroom
2024-10-07T04:21:04Z,@syamnezar7360,Mas pram dan bang doel joss.. jabar pak emil berubahnya tidak terlalu signifikan mohon maaf🙏,0,Narasi Newsroom
2024-10-07T04:20:24Z,@suriakusumah6049,"NO 1 : naon alusna ? jadi gubernur ge can beres 5 thn geus ngundurkeun diri, JABAR can BERES !!<br>NO 2 : berkorban demi idealis, independent..  pernyataannya butuh mencerna dengan seksama, kalo orang biasa dengar pernyatannya gak akan nyampe... pemikirannya lain dari pada yang lain.. patut di coba karena gak beban dari partai.. wajar aja gugup karena mereka baru awasl ngikut yg kaya ginian<br>NO 3 : bagus sosoknya, gagasan juga bagus, cuma sayang bekingannya si ituuuu, takutnya di tengah perjalanan .....................",0,Narasi Newsroom
2024-10-07T05:17:08Z,@anaktuhan3509,No 2 gugup karna gak ada bocoran sama sekali.. Jadi benar2 murni menjawab dengan otak sendiri di waktu itu juga.. Walau gugup tapi Hebat,0,Narasi Newsroom
2024-10-07T04:19:41Z,@Justnauuzz,Cctv aja suka mati pak klo ada kasus,0,Narasi Newsroom
2024-10-07T04:18:43Z,@gugunchanel2345,japan adab ny bagus tapi masih ada kejahatan 😂,0,Narasi Newsroom
2024-10-07T05:18:26Z,@anaktuhan3509,"Berarti belum bagus dong.. Adab itu bukan hanya ngantri, bersih.. Adab itu harus beriman",0,Narasi Newsroom
2024-10-07T04:12:42Z,@ErikaTrisnaningtyas,hadir,0,Narasi Newsroom
2024-10-07T04:12:20Z,@ujhedini,"Calon pemimpin,,,jngan suka berandai andai,,,halu kang Emil hha. Nda harusnya di Jabar dulu,bnyak program yang belum beres kang. Ayo warga jakarta,,,pilih calon pemimpin dengan bijak liat rekam jejaknya,,,🙏",1,Narasi Newsroom
2024-10-07T04:09:52Z,@Ellyne-r2q,"Hanya no 2 yg bisa lebih baik,Gbu Irjn.Dharmakun🙏✌️❤️",1,Narasi Newsroom
2024-10-07T04:09:47Z,@ernaekawati3703,"Kalo manusianya takut tuhan, gak perlu cctv ....  keyakinan takut melakukan kejahatan karna Tuhan pasti liat....",0,Narasi Newsroom
2024-10-07T04:08:36Z,@Miz-Mis,"aku pilih yg suka ngaji aja, bang doel ❤❤❤",0,Narasi Newsroom
2024-10-07T04:05:51Z,@anaktuhan3509,Adab itu yang terutama dalam bermasyarakat.. Harusnya ini diterapkan dalam pembelajaran dari PAUD sampai SMA supaya manusia punya akhlak yang baik,7,Narasi Newsroom
2024-10-07T04:05:05Z,@freddyrinaldi2383,paslon 2 ga jelas ya kliatan bicara doang,0,Narasi Newsroom
2024-10-07T05:19:16Z,@anaktuhan3509,No 2 gugup karna gak ada bocoran sama sekali.. Jadi benar2 murni menjawab dengan otak sendiri di waktu itu juga.. Walau gugup tapi Hebat,0,Narasi Newsroom
2024-10-07T04:03:15Z,@retsumiyano5145,Yg terkait gender ngawang semua jawabannya.. But RK better lahh,0,Narasi Newsroom
2024-10-07T03:58:28Z,@syamnezar7360,Mas pram dan bang doel joss.. jabar pak emil berubahnya tidak terlalu signifikan mohon maaf🙏,0,Narasi Newsroom
2024-10-07T03:58:25Z,@SVGuen,"Nomor 3 jelas, lugas dan tegas. Yang lain lewat",1,Narasi Newsroom
2024-10-07T03:57:00Z,@syamnezar7360,"Sorry pa emil saya orang jabar, di jabar selama menjabat tidak terlalu ada impact nya",24,Narasi Newsroom
2024-10-07T03:55:59Z,@khoironumam6702,Independent day,0,Narasi Newsroom
2024-10-07T03:55:46Z,@putrapratama4876,Semoga niat baik pak Dharma bisa membuka mata masyarakat jakarta,11,Narasi Newsroom
2024-10-07T03:54:38Z,@jayamuliasentosa5663,"sepertinya ada sejarah baru ini, independen non partai Dharma - Kun bisa menang ini.",3,Narasi Newsroom
2024-10-07T03:54:25Z,@afiffikrif,"Lebih meyakinkan Lord Rangga daripada 02. Masa sih sekelas Cagub percaya teori konspirasi. Malah mempermasalahkan colok2 juga lagi. Hei Pak, namanya virus itu masuk tubuh biasanya nempel di silia tenggorokan, apalagi covid replikasinya disitu! Bisa diambil lewat hitung (post nasal) atau lewat mulut. Mana buzzernya banyak banget lagi yg nyebokin. Gak bisa bayangin nasib nakes DKJ nantinya 😂",0,Narasi Newsroom
2024-10-07T05:26:39Z,@anaktuhan3509,"Virus Covid19 buatan elit global yaitu memodif virus SARS .. Banyak yang dirugikan.. Dan elit yang diuntungkan..  COVID19 dibuat dengan sengaja tidak terlalu mematikan, karna kalau terlalu mematikan, para elit pun takut mati terinfeksi covid",0,Narasi Newsroom
2024-10-07T03:53:14Z,@salsanawawi0311,Gua bukan org jakarta tapi dharma masuk akal jga,11,Narasi Newsroom
2024-10-07T03:49:19Z,@gustafmms1752,Dharma-Kun <br>Pemenang debat kali ini. Kelihatan hanya beliau yang paham permasalahan bangsa ❤❤,22,Narasi Newsroom
2024-10-07T03:38:17Z,@yusha888,Salam 👏🏻♥️Demokrasi .semua bagus.. terpeson4,0,Narasi Newsroom
2024-10-07T03:36:51Z,@SecretAja,"No 3 g kaleng-kaleng VISI MISI nya, semoga kalau terpilih, dpt amanah 👍",0,Narasi Newsroom
2024-10-07T03:36:48Z,@NurKholis-fs8wm,Mantap darmakun,1,Narasi Newsroom
2024-10-07T03:34:34Z,@tataminuning5253,Semoga no 1 tidak menang🤲,0,Narasi Newsroom
2024-10-07T03:32:48Z,@anaktuhan3509,"Pertanyaannya, calon2 gubernur ini siapa aja konglomerat2 yg menyetir?",2,Narasi Newsroom
2024-10-07T03:29:40Z,@suharyantonc6566,Ngeri nya buzzer disini... 😂,0,Narasi Newsroom
2024-10-07T03:29:37Z,@mamansulaiman7742,Jawaban Paslon nomer 2 kadang kurang pas,0,Narasi Newsroom
2024-10-07T03:28:40Z,@zahrafj,Program nya 01 akan membuat lurah sejahtera😅😅😅😅😅,2,Narasi Newsroom
2024-10-07T07:20:40Z,@ZakariaPutra-q1p,Hahaha,0,Narasi Newsroom
2024-10-07T03:27:22Z,@elisaaazis446,No 3 Pramono Rano👍👍🔥🔥🔥🔥,0,Narasi Newsroom
2024-10-07T03:27:16Z,@chanelkita6730,"pemilu ke pemilu.. KPU tdk prnh bljr... sibuk debat hbs wkt dgn ngck prtnyaan di dlm toples. <br><br>subtansi tdk pnting, yg pnting nampil.<br><br>bosan lihat debat modwl bginian, td bs mngupas fikiran calon. mnghbisikan uang negara, rkyat tdk dpt apa2.",0,Narasi Newsroom
2024-10-07T05:27:59Z,@anaktuhan3509,Benar sekali.. Paling paslon udah ada yg dapat bocoran,0,Narasi Newsroom
2024-10-07T03:23:41Z,@arief_ansori,"Ingatnya, pemilihan pemimpin itu bukan untuk lucu-lucuan, bukan juga cuma sekedar hanya melaksakan kewajiban untuk memilih.<br>Tapi ini akan berdampak pada 4-5 tahun kedepan.<br><br>Skeptis boleh tapi kepemimpinan harus berlangsung, maka pilihlah dengan penuh pertimbangan dan harapan.",1,Narasi Newsroom
2024-10-07T03:22:54Z,@Penghunisurgaa212,Nomor 3 yg paling paham,0,Narasi Newsroom
2024-10-07T03:20:51Z,@hamsah3583,02,0,Narasi Newsroom
2024-10-07T03:20:08Z,@user-wl1ku8li5m,Prabowo Presidenku <br>Pramono Gubernurku ❤❤❤,0,Narasi Newsroom
2024-10-07T03:19:36Z,@abriandrat403,"Dikolom komen banyak pilih 02, dilembaga survey beda... rupenya med1a sdh dikuasa1",15,Narasi Newsroom
2024-10-08T23:50:43Z,@Dartfd,"Buzzer aja itu, mau yang komen 02 ataupun survey. Kalau pun survey yang independent sedikitnya bisa dipercaya, toh pemilihan presiden kemarin suvey tinggi bener menang",2,Narasi Newsroom
2024-10-09T16:45:51Z,@indosinga9538,iya bener dikolom komen 02 90%,0,Narasi Newsroom
2024-10-07T03:17:47Z,@zahrafj,02 ok gas ok gas,17,Narasi Newsroom
2024-10-09T16:39:08Z,@indosinga9538,gassss pollll 👍🏻,0,Narasi Newsroom
2024-10-07T03:17:00Z,@nadavrus,Keputusan stlh liat debat.. Sy iklaskan suara sy utk pak dharma aja deh.. the real pemimpin tanpa topeng.. yg lain diusung partai sdh muak.. 🤮 pak dharma..❤🔥,3,Narasi Newsroom
2024-10-09T16:50:25Z,@indosinga9538,💯,0,Narasi Newsroom
2024-10-07T03:16:31Z,@andinurasri7895,Politik jgan bawa2 betawi dan Benyamin S..krna stlah mnjabat akan beda kenyataanx,1,Narasi Newsroom
2024-10-07T03:14:31Z,@conysofyani1156,No. 1 lancar jaya tanpa teks.  Menyala 🔥,1,Narasi Newsroom
2024-10-07T03:10:45Z,@jiajia-yv2pn,kok no 2 lama&quot;ada isi nya kirain cuman boneka mulyono,0,Narasi Newsroom
2024-10-07T03:07:59Z,@jiajia-yv2pn,3 euyy,0,Narasi Newsroom
2024-10-07T03:06:50Z,@bangunarne5366,"<a href=""https://www.youtube.com/watch?v=qlFdJIFXXc8&amp;t=8389"">2:19:49</a> Mindsetnya ini mindsetnya elite global yg mau mengontrol manusia dengan dalih keamanan.",0,Narasi Newsroom
2024-10-07T03:04:49Z,@XERIUS_CHANNEL_Emha_Arifin,Klo rakyat tidak mau lagi dibohongi Partai... Pilih 02...cerdas...,21,Narasi Newsroom
2024-10-09T16:32:49Z,@indosinga9538,setuju 💯,0,Narasi Newsroom
2024-10-07T03:03:03Z,@Roxst1905,"Jujur menurut saya 02 malah yg paling keliatan normatif dan nga berpengalaman (fakta) makanya jawabannya byk balik ke prinsip  doang, bukan ke taktis",0,Narasi Newsroom
2024-10-07T05:29:10Z,@anaktuhan3509,Namanya gak dapat bocoran dan jawaban pure dari otaknya disaat itu juga,1,Narasi Newsroom
2024-10-07T11:34:36Z,@Roxst1905,"@@anaktuhan3509 buset sampai segitunya pendukung 02, iyadeh terserah kata anda",0,Narasi Newsroom
2024-10-07T03:02:50Z,@dianmardiana2907,"aah terlalu ngayal pasangan Rido, mana mungkin orang2 diminta kerja di selatan tinggal di selatan, lah kalo kantornya di barat, terus kudu piye...",0,Narasi Newsroom
2024-10-07T03:02:21Z,@Mobile_1122,Sukses Dharma Kun 02 ✌️,15,Narasi Newsroom
2024-10-07T03:02:10Z,@igedeekasudarmawaniges521,Dharma - Kun cagub cerdas dan cocok utk Jakarta. Semoga menang Gubernur Independent,22,Narasi Newsroom
2024-10-07T02:59:56Z,@nabilahmad8207,buzzer no. 2 banyak amat di komen 😂,0,Narasi Newsroom
2024-10-07T02:57:20Z,@doublej19222,Dharma Kun YES,3,Narasi Newsroom
2024-10-07T02:53:50Z,@alfa8596,Gwe ketika memperhatikan penjelasan paslon nomor 2 🗿🗿🗿,0,Narasi Newsroom
2024-10-07T05:30:20Z,@anaktuhan3509,Namanya gak dapat bocoran dan jawaban pure dari otaknya disaat itu juga,0,Narasi Newsroom
2024-10-07T05:46:33Z,@alfa8596,"@@anaktuhan3509 namanya aja debat ya mana ada yg dpt bocoran, anehh...",0,Narasi Newsroom
2024-10-07T02:53:29Z,@marsha1819,"RK NOOO, TAMAKKKKK KEKUASAANNNNN",0,Narasi Newsroom
2024-10-07T02:51:57Z,@sitimunaroh6903,1 miliar untuk 1 RW yaaaa kaya gak tau orang Konoha aja. yang ada di Korupsi. Gak bener itu,0,Narasi Newsroom
2024-10-07T05:30:42Z,@anaktuhan3509,Kemungkinan besar,0,Narasi Newsroom
2024-10-07T02:48:17Z,@albertabraham1757,Maju terus pak dharma.. beliau tak ada beban politik ke partai..,24,Narasi Newsroom
2024-10-07T02:45:54Z,@neurocloud7771,Dharma kun 🔥🔥,0,Narasi Newsroom
2024-10-07T02:44:21Z,@ISRAEL.palestina,😅😅cctv semua rt rtw ..waktu kejadian ..cctv rusak ahhh lawak loo,0,Narasi Newsroom
2024-10-07T02:42:22Z,@Roxst1905,"Buat warga jabar yg masih bilang RK ga ngaruh 5 thn gubernur, bandingin jg dong sama si doel gubernur banten kmren ngapain aja. Dibandingin sama anies gub jakarta itu nga bisa disamakan. Kenapa? <br><br>Jabar/banten itu luas. Udh gitu Dana semua hrs dialihin ke COVID 3 thn kmren, itu diakui RK makanya byk urusan yg belum selesai. Anggaran jabar segitu luasnya Dgn 5x penduduk jakarta cmn 1/4 total anggaran Jakarta, kenapa anies terlihat bagus, ya ada anggarannya ditambahn APBN negara. Kalau mau fair bandingin RK sama si doel kalau soal pengalaman gubernur. <br><br>Urusan kota/kabupaten anda ya protesnya ke walikota/bupati anda, nga semuanya ke gubernur",0,Narasi Newsroom
